pathway	K058683-R	K058684-R	K058685-R	K058686-R	K058687-R	K058688-R	K058689-R	K058690-R	K058691-R	K058692-R	K058693-R	K058694-R	K058695-R	K058696-R	K058697-R	K058698-R	K058699-R	K058700-R	K058701-R	K058702-R	K058703-R	K058704-R	K058705-R	K058706-R	K058707-R	K058708-R	K058709-R	K058710-R	K058711-R	K058712-R	K058713-R	K058714-R	K058715-R	K058716-R	K058717-R	K058718-R	K058720-R	K058721-R	K058722-R	K058723-R	K058725-R	K058726-R	K058727-R	K058728-R	K058729-R	K058730-R	K058731-R	K058732-R	K058778-R	K058779-R	K058780-R	K058781-R	K058782-R	K058783-R	K058784-R	K058785-R	K058786-R	K058787-R	K058788-R	K058789-R	K058790-R	K058791-R	K058792-R	K058793-R	K058794-R	K058795-R	K058796-R	K058797-R	K058798-R	K058799-R	K058800-R	K058802-R	K058803-R	K058804-R	K058805-R	K058806-R	K058807-R	K058808-R	K058809-R	K058810-R	K058811-R	K058812-R	K058813-R	K058814-R	K058815-R	K058816-R	K058817-R	K058818-R	K058819-R	K058820-R	K058821-R	K058822-R	K058823-R	K058824-R
PWY-6470	0.0	97.46373459031955	0.0	0.0	0.0	0.0	0.0	0.0	330.4051184901002	111.27719143979573	0.0	0.0	595.9710015832743	254.0564387440874	0.0	55.1048515294924	732.7103420702502	43.77326461512344	0.0	0.0	348.23211925116675	1713.4161368586094	1028.0485750663731	180.82722721593268	106.74017034943734	1112.7201852564106	0.0	0.0	77.52043773708562	0.0	72.32645133821087	435.07545497743484	105.04993532818052	0.0	0.0	0.0	0.0	136.4063887800861	0.0	0.0	116.83247681852843	0.0	0.0	262.3544737684827	0.0	0.0	0.0	594.5040766372001	251.72390828385255	1161.9616706088445	777.0235851031448	297.76016446131086	681.5588091030905	0.0	83.53136950873554	518.423873004049	0.0	0.0	0.0	0.0	0.0	0.0	19.100317915566748	460.18226721553236	0.0	143.00511174622312	0.0	272.0627450239201	0.0	0.0	0.0	0.0	0.0	82.17136754324306	0.0	0.0	0.0	0.0	0.0	0.0	564.8079074822342	0.0	92.96111179244352	826.7241154840244	0.0	907.4738609363595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6471	552.3301019927011	169.93472528860815	106.33856384397662	0.0	419.80126762862255	0.0	563.9815950535144	0.0	942.6387735319927	616.0214405035169	170.16884055244208	0.0	1638.5426788549084	527.0496760982093	1813.418428853917	1130.226019769569	2836.59563122814	425.1658270613273	1410.6584354481088	1252.4752893633322	807.1781696339591	2775.2848045178107	2116.249531318029	605.3356918482959	834.1512960792547	1700.6747790068466	305.0618399561464	79.09861804655974	1749.699591299756	514.2303458213025	1044.961135798031	885.4741746557999	1951.6860606853716	809.4866759723423	1174.0833687247944	899.3834869069668	600.6717986314497	681.0128876994092	269.51656755165016	216.88678388665744	1543.689151286319	982.0645917144063	636.0361608195104	1278.2379171314471	670.3156405981158	847.2181436257748	928.6567283208665	2793.5227246346717	520.0092765542421	1808.9476788295428	1614.238754335472	1201.9865606964322	2248.839395461037	792.7102063456771	2131.64856519152	1194.113968493846	567.9826773073378	454.7722112279403	848.8905904791528	131.4881216043669	533.3168199120942	1556.012654415818	3263.220470933921	1327.917522318604	1761.4023567905897	960.5406350290934	918.0458569699507	845.2331747464401	986.0930623734981	1683.2840075384265	2013.120057163568	1791.7233298738813	2204.1753560056445	1448.393379411489	1235.9752305302814	739.3602772568444	1163.7987914618	1524.0557284943359	2238.1715490979877	127.18051467456257	897.7409885413497	1719.4127025131493	392.7999294348897	1689.6952346374856	47.564523610468264	1636.0509125915555	156.4177732656029	761.9702127442888	584.9028820488986	387.1484500058204	628.4126875940251	463.9206146687103	222.36908187704765	428.62567131969877
PWY-6478	1240.8272148241344	274.3740884001312	215.2818529058911	27.729841488628534	142.5780231922024	136.5908315344887	112.9528372016189	107.61770677191053	207.77971581078157	0.0	541.5572131095787	30.54545454545455	185.89792217674284	213.95868772782504	367.43124879082364	180.97620480137886	311.42272262026614	139.18039595376217	167.8320675140752	104.4010705316232	0.0	206.5022627498054	344.50175348874143	506.22558431425756	49.62946315806042	97.19872147422888	94.20674157303371	139.53829557713055	217.75192571459974	63.14512666380421	219.36677828531117	34.41224135757778	133.040432106999	1251.789369000565	1318.590601056844	1082.7886944587065	618.9072633913249	1486.7652609741556	767.1465757118524	1032.118662054019	325.5266254434268	403.59782867451656	0.0	282.06294457328744	183.55604235580086	46.15734023090026	58.89703616660138	443.43671376930666	167.66079024910832	123.33784364854255	33.023875043586806	341.9164768829871	179.2945352085219	0.0	292.55627242476265	253.69721768259865	0.0	0.0	127.14037456554898	372.6590674892349	0.0	500.1655405080056	492.63759995227065	612.0245703796409	418.00721281792266	591.4265523242311	209.36141336510616	420.7365267046512	285.3383458646617	390.9262366415743	643.9828559200647	326.8811267335778	1101.329152857984	119.32642011437476	570.814352278464	310.3367968781265	116.52989441460005	417.5852846748574	409.52506344831767	22.70091932296589	376.1521877483655	600.1267878076974	610.1358231996345	135.09857298137877	967.4535610898724	1025.2164246843126	759.0563157457971	567.7399954968996	427.8731836195509	358.495236682153	681.7346095669212	574.280451790823	207.33095613495863	213.5379593505787
PWY-6505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.148331136561072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6507	2805.436719484597	1575.3904947332926	2089.2381091656835	1585.3754827806079	1964.874895028835	1704.324760861276	1216.9070973415455	925.3554063334399	1478.6806933992457	1938.8147277174537	2352.9366353446517	485.91006534409786	551.3462719525738	1096.6358862064205	1148.750441936248	1278.7090839043303	2017.3143880008083	883.9628318255401	1166.0480922350403	1356.4046043420617	854.6068110932686	670.0050666860735	1682.1396948523816	1119.7908911070683	1689.6198225077853	525.8317201307447	2583.001811576644	1569.3490557171792	1567.2709116371934	1376.6560522733785	1741.1316075972065	1023.1922838933443	1115.8931947163926	2781.875001250857	2499.6668825244033	2068.112093795835	845.7263390489317	3128.8885511042768	1497.2810864894445	2226.735811582453	2063.66758605991	2193.077779408504	730.4470614994732	2021.433951761962	1615.381167908557	1227.2473419590792	1475.95099958432	2559.8448014325318	1153.5843950727615	1254.4524244380057	1572.3132313699498	3238.541022929123	900.988141080657	1271.9065506603504	2130.2793107231896	497.25796835736446	799.964164835788	807.4693027540131	2167.9860407342867	1234.3883230057413	675.8521898785925	1307.8620873399716	1640.9278279119876	1962.039822666431	1789.8003075134611	2965.754649691852	380.5898847507248	755.1226318797494	1168.6922574012776	1176.180754598734	1163.127990489252	1156.1818575400412	2776.300061598642	738.948674525578	2850.2906244948053	782.2416841496539	1775.1517416742956	1372.0921275902576	2383.803915938332	176.9097654474508	1126.624327687912	1106.2816245639958	969.7609478307282	576.649502731285	1569.7497228824018	1817.5162670050731	2106.296758966467	989.333364195265	1579.765991954732	1881.7871814723946	1004.5389545084007	1255.7553463024674	827.4685713424221	481.5080957773015
PWY-6519	2595.2003559091945	1881.522302798976	1436.6779348445698	1532.2744549489776	1601.054964317749	555.1691645707102	0.0	0.0	1167.0770774693128	976.4653744071219	1871.7419155612395	0.0	447.73818528080466	0.0	319.34302563052665	159.32681783522952	833.8990008670826	574.5432033410692	470.3235093419661	2019.8820389815064	523.8933651986514	409.1082251315946	1824.531438779203	1678.2683652261205	0.0	359.4274578455491	1119.3612477861348	798.6675748895826	526.6430855127996	224.9732466110847	0.0	823.5996407093023	759.3055922329443	2875.8542771760563	2782.436040662629	1890.669835143046	360.70684069068983	3175.1988977269443	792.182139637637	2865.8940402139797	975.1219594855161	112.26347576901989	0.0	1446.8289705085394	0.0	0.0	189.20130136306295	1543.2605247898048	0.0	554.883533192204	0.0	2833.5893369869455	347.8209270670382	76.86506167696889	43.5698320029029	296.2570996320585	0.0	0.0	666.8944386891703	956.764627185808	0.0	919.6263491195356	963.0850781772186	1391.581934730917	1788.795149545472	1316.2661335952196	0.0	677.0712013684262	427.205794588233	1331.6665994796756	547.0009284742931	1312.6955260780533	2581.186293391933	757.0618336838212	2383.7967859940118	357.79507624663995	1547.0787062148615	1040.1333654298362	2236.1216725590975	35.95999911916414	764.9873803247541	2022.4222085508263	1068.783787208658	122.82927884640155	1351.3122003759004	1300.5733191014633	3046.4109885937705	734.7441873136073	1874.755134178785	2318.57088440506	1540.5891527248582	2259.8639884716063	596.1847783891228	79.26902919633703
PWY-6545	3274.917825922949	952.1921529485912	1289.9028301248509	997.6903505877285	867.5362880311701	940.4890043008086	1834.5994105633445	595.5487747124365	839.4189946242075	1468.788221498568	450.07356398829114	93.12341494488963	990.8462923425801	654.2062996127611	1199.4729044151698	1580.834731327038	1865.227861531271	715.5836435493128	960.8686007353957	670.1396918303926	779.1946467628389	1279.026542795334	1729.7363388317451	2044.8735970618004	642.2785767817142	1017.2080627528334	1798.776968495307	933.3353393679719	1427.8646044641237	976.315362771392	1612.3535535176645	1395.2258233510543	1192.9103093967192	3392.012885859346	3120.627408905714	2385.5865602959193	1329.639939293788	3931.1499834461083	1670.8616549280894	2799.7084834111065	2493.4256618882537	2553.7239186959378	727.776705038741	2620.8966687404413	1916.6886746172222	1393.0686207201718	1554.6222515426032	2805.473569540538	991.2637311044808	2205.5818352291762	2857.413540666932	3603.5158469736616	2977.7977662448375	1649.3192674484746	2829.0733438736465	733.414804573207	1470.567378003874	1360.9415311019272	2154.3359568541614	1608.0619084745435	813.4174565953019	2778.6706307086174	3109.3909229065866	2698.8024234692093	3552.487867177471	2977.412441633896	355.5940686627303	1875.638695329404	1286.2446114858606	3321.8073719631334	1958.688199634069	2659.728674662439	4864.792714111435	1743.3890715923924	4479.918562501475	1197.1444962428295	1880.8518747973885	1757.7718664989595	4359.879860797035	271.70065037344654	1466.9193227226126	3072.1280433036077	2517.2596605693193	1338.4135050675723	2948.5749703829188	2723.7738207655507	2727.1709338596643	1758.5837960782928	2827.072796075982	2808.439979279235	2260.9763772625756	2527.9171899565977	889.2079648100645	500.12348639019956
PWY-6562	0.0	29.72738768860986	0.0	0.0	66.69879059573321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.489842975211847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	179.61520380877062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.95606158497919	0.0	0.0	2.9984117631635905	0.0	0.0	1.5995381331603669	0.0	0.0	3.3373552912508617	0.0	25.76220352670686	0.0	0.0	49.07348134129095	0.0	16.589404266952926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6572	88.70607450216723	264.99161372394843	460.3246498003928	0.0	467.9709737250932	210.9909875571114	222.4	85.35315985130111	0.0	210.62556715452433	510.9142257422818	292.8	0.0	171.2059980172929	90.0646859960133	435.1799394043894	449.78865715630695	316.6532474086812	472.3851097368741	64.68795613231491	213.97458232186204	122.3570385473783	147.01821057559468	0.0	0.0	0.0	378.79422248478215	280.4100466966926	123.26795865584442	118.85979011563305	57.21315385926052	285.5508935508936	84.29550996781536	128.9065148231309	95.4131431482425	79.62721342031688	0.0	68.29294706917558	65.94186566496735	158.25327510917032	171.50877192982458	369.8851903027258	0.0	375.24144992832277	274.9375520399667	367.00478468899524	410.0	256.2588099364529	134.6086956521739	315.9284294234592	212.35719557195574	403.84308992154496	304.19498207885306	178.38765008576328	179.59730054543775	0.0	214.4	235.98501872659173	401.2194842406876	0.0	205.08422664624808	119.71824973319104	0.0	97.58019489070318	0.0	0.0	23.249999999999996	0.0	50.55035685963521	0.0	0.0	21.972920696324955	25.0752109575639	0.0	68.56695992179863	0.0	18.19110537667789	0.0	0.0	0.0	0.0	0.0	0.0	30.100019073049783	0.0	0.0	38.644250679618224	0.0	13.61988401374397	0.0	0.0	0.0	0.0	0.0
PWY-6588	2036.2087178955512	1526.6143258160944	1783.1587748229824	1820.8339530055905	1491.1044438459605	1656.7278384320123	934.243200490473	746.4797461606164	2169.7474007046953	1615.081553126223	1871.548281627263	0.0	938.9240191545888	1177.284439231258	1404.8137067554267	2557.930735803301	3060.2204850888565	706.8120703307533	1579.6150278843766	1625.073187321681	1400.3761257150272	828.5215726536429	2187.779525186567	2359.6816511617767	2666.072811316305	993.8371878197096	2042.3147872549353	1933.6195802937516	1364.3591689586267	1815.4739902430983	2317.2368046216084	1565.8187700092883	1019.504095885198	1830.6628126683206	1945.4734758523766	615.6552152018572	664.5022577751761	2496.1608309915887	217.1336620090213	1194.1772875114552	3735.3316369282907	2571.117844260783	1020.8593640249414	3754.6245199537943	2710.5074128517253	2542.41378969782	3038.6218019566304	5099.102392113884	487.0923517909983	1297.6706369419564	3903.86532335449	4108.438217512495	3602.6701115243695	1796.4605330806942	3940.966008257767	1191.6265619999315	1458.3380145953079	509.30974191717155	2401.9391918306596	559.1354219544374	675.3609970213377	2940.5448655899027	5040.998673298714	2999.1094282709028	2936.6736751133226	1060.6585142264867	911.6082238860363	1653.07459627936	1556.0355793660804	4296.442837122062	3385.455929568225	2628.4565723450023	3714.670147868837	2078.322754266538	2347.4103608034316	1132.073760496707	1068.9988295735925	2058.8560214384515	3342.021106566265	61.023697967747495	791.3519868986211	2783.5204472700175	2500.1419789420383	1094.101075626135	1044.916078170277	1620.2744389024922	457.8592289092369	2036.158423364048	991.987798778349	864.5476153822098	1678.187633335125	1631.598412984368	551.804155401551	275.1002262998763
PWY-6590	1372.4753952817468	1159.226165802454	189.0479738540709	135.1012822300418	351.8703679098515	57.04695344860659	783.2805381358478	0.0	709.5652430306537	180.5828303618098	107.53514010473279	222.12518659118834	521.6387657906049	0.0	23.74317974704164	45.603029903554585	0.0	146.41845746562447	72.34471802502469	967.9102698982812	463.2129060999971	403.9266162359578	1369.3214613280754	1450.1200434633788	0.0	593.6130027566952	209.9895679131908	89.9445678712669	132.2417699209904	0.0	205.43559608814454	343.791841977329	454.9956459609434	1580.3496113507344	1174.5478325947408	1220.1885455312756	468.27167089423745	2005.2202183953182	569.2988500060832	1555.5613967064476	1866.7366201891602	1693.7905789594834	528.6150211193417	1836.3198799263687	1169.7112940539125	1291.2023828361328	1303.2549841989417	2550.783409286262	778.6460143819511	1702.06397697671	1743.679406172452	2825.944503334587	1685.0573845941792	803.7176573521351	1975.4500613310945	437.7351013271997	455.249751752023	745.9729151134526	1784.0393832778109	792.6380728368214	385.6768912961445	2011.672511272829	1648.138908661214	1283.8189014616025	2571.6816933835753	1271.6627938595007	133.31017389437284	1194.5038079321935	221.4952430648348	2468.8594420939075	1023.2936257348878	2141.782553615739	3582.2777701208047	1260.0607739647228	2507.1187426761026	560.5301134671004	1462.9280465410184	925.0423013036404	3133.7730126556876	333.39647998237	864.3915920152127	1710.8264544768765	1102.9166647559014	299.7208577905194	1952.563478731235	726.3383618266876	1335.8069119306658	1070.5631132699948	1471.0039042590552	1512.4604114558533	901.3620017329317	1583.7712352453366	519.5874492056138	123.66883954353214
PWY-6608	2737.6465929843503	1162.1744340325522	906.3739300778343	972.9803363762699	1118.5500329930328	1152.191751065957	634.95868617585	827.1550050995689	1042.3944851884396	2067.5607297965867	962.4769771802812	0.0	1408.525636322516	1117.930538175782	1753.3211227566305	1438.8997785397326	1384.5938622248784	1010.0472387903801	1266.8128101735435	1967.2004708911154	977.4868131773832	1887.2872175177306	2285.497805836805	1373.230936125284	713.2420884853435	1217.3243116527422	1240.4435399248853	1297.964255058926	1626.05451111601	1390.4639651913296	1761.3207703569162	1347.0287292717335	1395.2447381796098	2517.083372502095	3705.1487639596435	3372.564942717221	1723.6889197789226	4198.721118636873	2258.006136186471	2154.2129036208075	2613.447735038211	2380.260015229051	619.3500058854844	1819.1763017105773	1696.3571513386676	846.0395454687443	916.7124939584105	3226.1259231476047	720.816804507554	668.2622711354255	1145.2710178350728	2051.65313526435	1740.3082571671546	678.3170876496374	2535.5256687433694	1112.69114516739	667.2541081226238	546.9888247992614	1046.8039931991411	896.4350877611357	530.0636531396648	1399.8700174932303	2917.716647308946	2850.2408188472987	1169.970350098717	1242.868353421256	299.2767008433019	1131.7371254922796	1248.3275087771228	3144.910964994871	1741.6802063086127	1148.5988378815277	2658.7655208646906	951.305900940723	712.1265088948749	1003.3252145672295	1080.8679228148876	1089.3785238122628	1325.8688316539415	124.39922035873953	1409.622403893886	2206.638293744684	2047.1113418232287	1416.5966029305825	2220.593341952091	2893.071274248185	1395.8816850979297	1845.6867125963774	1014.1383264693794	968.3845168716437	1360.976006967797	2141.5613993555403	1458.6141026027383	712.7704926455773
PWY-6609	6920.126292910475	2937.522679187357	3533.5304044575346	3191.942754075257	3070.089194706382	3165.461370575409	3802.614796719527	2083.215485059616	3488.3856662443923	4383.96037632376	3553.265756757498	828.9560406698564	2690.1558095881737	2270.9914846219326	3302.330674468787	3663.7665825432873	5386.424802766934	1618.77859563806	3037.7517080533935	2162.23160961129	2294.7647370326135	5176.237300002656	4575.89552659444	5432.6938465056655	2900.0789883569837	3577.132238726894	5465.144019856924	3195.242401584764	4458.891993173702	3315.4668229557387	4783.780596410552	3786.457222541219	3596.295217280214	7071.086048975321	7242.805826974293	5089.84276958803	3170.847614992825	7623.1382253392785	3403.9483774171454	5490.671755919621	6194.2798710790785	6154.771223194649	1892.0475745011456	5825.434241412783	5164.017033875086	3750.738442033058	4057.6463890227174	7315.597188497922	2940.2790177107922	4564.280228000651	6613.702558137619	8748.68508480058	6190.836186514038	3717.2363602834475	7992.946277126061	2613.013672130333	3180.931256700685	2781.4059559146044	5736.919753377034	2962.3361441544494	1998.4238954870532	6180.056280126369	6401.79546513217	5176.865144613438	7191.086279024178	5698.068911335462	1620.240652408063	3806.1129590870223	2932.300526942036	5774.303891912731	4952.406663301363	5419.093456355865	10447.832247398159	3959.046552570672	8181.519737722	2511.352679981847	4997.142961384722	4362.95832101397	8536.47140596338	799.4362969752519	3383.235235489978	6581.613219086479	5082.93101612961	4435.799351148867	6613.1573734548065	5632.842640663827	6314.9997319783715	4449.253920824295	5338.614235432631	5300.473504294143	5194.380775033001	6097.571762342698	2002.030227008505	1180.0059793569817
PWY-6612	4838.8099797555715	2318.935556093871	2746.4510963286875	2528.2886256184665	2711.6516081646605	2592.3811907683958	2728.004166357421	1359.9212018951744	2220.3007745428017	3097.7853202268584	2886.2438474873984	566.4849659862602	1501.4069666998628	1533.2813268929256	1907.540587680349	1938.3138671566674	2999.5477471356894	1125.3628235211447	1812.545983810719	1919.7108570140267	1638.7706761289428	2319.2763653438537	3091.6851563217924	4690.62377090549	1760.9354067116533	2181.5280385294705	2664.034254877895	2349.4279928841065	2670.5086538236465	2058.2085257420226	2807.6480119416824	2232.098693038305	1918.0479278732194	5320.765441262046	5316.016945134975	3702.1301006007984	2093.7351895177703	5746.489323528893	2404.377789637105	4346.734685875105	4098.731568087058	4147.011504625104	1432.798206823091	4000.1445192945257	3547.6090139402513	2801.2823008144396	2891.6964478027644	5075.705379457984	1967.5250693956302	3647.822165076009	4523.672567713269	6664.084154777949	4192.422923894877	2601.5952211611257	5119.918645407877	1727.0353164904789	2163.3610415775793	1976.097741045215	4600.386053344651	2636.2902783113477	1311.4548133860992	4227.486212734946	4271.178713920668	3706.5420062944713	5741.46147174724	4266.321308662965	381.7957586258199	3184.5440107878694	2144.5543412743255	4595.167020136221	2868.154021203385	4359.79367358073	8062.167367357593	2817.3038632309194	6739.077978181328	1655.5797221476605	4327.94080032038	3211.8817826317318	6777.759685836286	720.4060896392051	2885.6581560534078	4818.849699452964	3767.2803500060418	2561.6943290708446	5089.143617834422	4084.14503016587	5480.60909748155	3264.1698870575674	4534.371414678087	4285.415833871442	3678.3709736714372	4985.68684526676	1579.1116683174077	559.0468795579171
PWY-6628	2868.514627651004	2721.5423170904296	2659.370215602823	2592.453782170253	2521.902976640906	2662.921351995916	1062.1515025505535	1344.7630539303	2389.834963352832	3195.4547167021474	2786.5394130628865	145.16168725745015	1687.2552719118974	1551.7390558941615	2230.9278767384194	1746.0494530242827	3618.1699921296263	1278.9809653008617	2086.4515905147236	1977.734924608384	1742.4349824785131	1787.1383620647891	3369.1058664069365	2348.5752033894228	2251.4191539652816	2209.7313351155913	3338.5069772972915	2395.9632688333477	2838.8878281431994	2306.443910857837	3159.1173006268136	2212.592565755602	2158.309199264143	2548.100123565803	3449.6480413655895	2163.9195891698864	1984.8251587158968	2479.5460409473244	1915.2873883876725	1928.999292233563	1793.911063051986	1231.5536585799105	181.10495967361533	1994.635247713468	0.0	591.7820844698758	615.9298716083534	2157.0049752646496	745.2396751952718	1283.6300555910286	1306.368741533412	1882.675502053324	561.5995539573302	1481.032318022375	993.3623946223205	1801.2972231617289	913.5118786630549	781.6264422832093	1593.053718229163	938.9452433979897	514.9455904848493	213.44086281826486	2664.594194782793	1986.2887645845942	1689.6899641081739	1424.0162986973469	400.6853242352762	2249.0671689810024	486.4580376576047	2826.3811730540556	1043.8182238161803	2105.8434205035055	2759.933193340019	1213.952511159664	3663.5036218757086	825.736468003736	1598.0202982067115	1169.0091908052839	2437.2243685190747	333.99440535597387	1043.4156836375175	1711.983189210281	1954.04987032199	2011.1896853830206	1110.227742085229	3315.0508957076877	2227.9609805828404	1597.1319607756313	1849.2431733203503	2138.086427431266	2019.1209269984836	2337.003132975233	799.5892177903402	1118.8503785780172
